ID,Location,Specific Location,Amenities,Bedroom,Bathroom,Toilet,New,Duplex,Lux,Estate,rank,Price
1824,lekki," eric's place, behind spar on palm springs road ikate lekki lagos",7,4,3,4,1,1,1,1,7,4300000
1825,lekki,agungi agungi lekki lagos,4,2,2,2,0,0,0,0,6,1200000
1826,lekki," ikate elegushi, ikate lekki lagos",7,4,3,4,0,0,0,0,7,2300000
1827,lekki," lakowe lakes and country homes (golf resort), lakowe ibeju lekki lagos",9,5,4,5,0,0,0,1,9,3500000
1828,lekki,"off george enenmoh street, lekki phase 1 lekki lagos",2,1,1,1,0,0,0,1,4,1000000
1829,lekki," ikate elegushi, ikate lekki lagos",8,4,4,4,0,0,0,0,7,2000000
1830,lekki,lekki phase 1 lekki phase 1 lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1831,lekki,ikota ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1832,lekki,off adekunle kuye adelabu lekki lagos,2,1,1,1,0,0,0,1,4,1000000
1833,lekki,"muri sodiq drive, off spg road, lekki lekki phase 1 lekki lagos",7,4,3,4,0,0,0,1,7,2800000
1834,lekki,prince kazeem eletu street osapa london osapa london lekki lagos,2,1,1,1,0,0,0,0,4,500000
1835,lekki,road 6 blook 56 chevron lekki lagos,2,1,1,1,0,0,0,0,4,650000
1836,lekki,okera-nla lekki ajah lagos ado ajah lagos,2,1,1,1,0,0,0,0,4,400000
1837,lekki,"ocean bay estate, lekki peninsula 2 lekki phase 2 lekki lagos",8,5,3,5,0,0,0,1,9,3500000
1838,lekki,agungi agungi lekki lagos,2,1,1,1,1,0,0,1,4,1200000
1839,lekki,"off oladimeji alo street, lekki phase 1 lekki lagos",2,1,1,1,0,0,0,0,4,600000
1840,lekki,"off oladimeji alo street, lekki phase 1 lekki lagos",2,1,1,1,0,0,0,0,4,600000
1841,lekki,orchid estate ologolo lekki lagos,2,1,1,1,0,0,0,0,4,400000
1842,lekki,lekki lekki phase 1 lekki lagos,2,1,1,1,0,0,0,0,4,400000
1843,lekki," ikota, lekki lekki lagos",5,3,2,3,0,0,0,0,7,1600000
1844,lekki,osapa osapa london lekki lagos,9,5,4,5,1,1,1,1,9,5000000
1845,lekki,gra ikota lekki lagos,9,5,4,5,1,1,1,1,9,5600000
1846,lekki,lagasa rd oribanwa ibeju lekki lagos,2,1,1,1,0,0,0,0,4,400000
1847,lekki," shapati, bogije ibeju lekki lagos",5,3,2,3,0,0,0,0,7,1000000
1848,lekki,lekky county estate ikota lekki lagos,10,5,5,5,0,0,0,1,9,3500000
1849,lekki,new road/alfa beach road lekki lagos,2,1,1,1,0,0,0,0,4,400000
1850,lekki,agungi lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1851,lekki,.. ikate lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1852,lekki,- lekki phase 1 lekki lagos,5,3,2,3,0,0,0,0,7,1700000
1853,lekki,jakande jakande lekki lagos,2,1,1,1,1,1,1,1,4,1300000
1854,lekki,agungi lekki lagos,2,1,1,1,0,0,0,1,4,1100000
1855,lekki,.. ikate lekki lagos,6,3,3,3,0,0,0,0,7,1700000
1856,lekki,idado idado lekki lagos,8,4,4,4,0,0,0,1,7,2500000
1857,lekki,agungi agungi lekki lagos,5,3,2,3,0,0,0,1,7,2000000
1858,lekki,directly off fola osibo lekki phase 1 lekki lagos,12,6,6,6,1,1,0,1,10,6200000
1859,lekki,gbo efon igbo efon lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1860,lekki,chevron drive lekki phase 2 lekki lagos,12,6,6,6,0,0,0,0,10,5000000
1861,lekki,idado estates idado lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1862,lekki,osapa osapa london lekki lagos,9,5,4,5,1,0,1,1,9,4500000
1863,lekki,osapa osapa london lekki lagos,11,6,5,6,0,0,0,0,10,4700000
1864,lekki,- lekki lagos,10,5,5,5,1,1,1,1,9,5600000
1865,lekki,lekki county estate ikota lekki lagos,6,3,3,3,1,1,0,1,7,2730000
1866,lekki,orchid road victoria crest estate lekki lagos,10,5,5,5,0,0,0,1,9,3500000
1867,lekki," bakare estate, in a gated secured estate agungi lekki lagos",5,3,2,3,0,0,0,0,7,1600000
1868,lekki,osapa osapa london lekki lagos,7,4,3,4,1,0,0,1,7,3000000
1869,lekki," orchid, lafiaji lekki lagos",9,5,4,5,0,0,0,1,9,3500000
1870,lekki,osapa osapa london lekki lagos,6,3,3,3,1,1,0,1,7,2500000
1871,lekki,agungi lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1872,lekki,lafiaji lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1873,lekki,chevron chevron lekki lagos,5,3,2,3,0,0,0,0,7,1800000
1874,lekki,ologolo ologolo lekki lagos,6,3,3,3,0,0,0,0,7,1000000
1875,lekki,off castle and temp drive lekki lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
1876,lekki,off omorire johnson lekki phase 1 lekki lagos,9,5,4,5,1,1,1,1,9,5600000
1877,lekki,ikate lekki lagos,8,4,4,4,1,1,1,1,7,4000000
1878,lekki,off admirality way lekki phase1 lekki phase 1 lekki lagos,7,4,3,4,1,1,1,1,7,4300000
1879,lekki,in a well secured estate ikota lekki lagos,5,3,2,3,0,0,0,0,7,1600000
1880,lekki,117 opebi road ikeja agungi lekki lagos,3,2,1,2,0,0,0,0,6,1200000
1881,lekki,elegushi lekki phase 1 lekki lagos,8,4,4,4,0,0,0,1,7,2500000
1882,lekki,lekki phase 1 lekki lagos,10,5,5,5,0,0,0,1,9,3500000
1883,lekki,lekki phase 1 lekki phase 1 lekki lagos,12,6,6,6,1,1,0,1,10,6200000
1884,lekki,jakande jakande lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1885,lekki,lekki lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
1886,lekki,... chevron lekki lagos,8,4,4,4,1,1,1,1,7,4300000
1887,lekki,6th avenue eletu osapa london osapa london lekki lagos,12,6,6,6,0,0,0,0,10,5000000
1888,lekki,gabriel okoi street ikate lekki lagos,7,4,3,4,0,0,0,0,7,2300000
1889,lekki,"off admiralty way, lekki phase 1,1 lekki phase 1 lekki lagos",2,1,1,1,1,1,1,1,4,1500000
1890,lekki,maruwa lekki phase 1 lekki lagos,9,5,4,5,1,0,0,1,9,4000000
1891,lekki,behind elevation church ilasan lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1892,lekki,chevyview estate chevron lekki lagos,6,3,3,3,1,1,1,1,7,3000000
1893,lekki,.. osapa london lekki lagos,7,4,3,4,0,0,0,0,7,2000000
1894,lekki,.. osapa london lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1895,lekki,osapa osapa london lekki lagos,4,2,2,2,1,1,1,1,6,2500000
1896,lekki,horizon 2 lekki gardens ikate lagos ikate lekki lagos,10,5,5,5,1,1,1,1,9,5000000
1897,lekki,lafiaji lekki phase 1 lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1898,lekki,divine estate lekki phase 1 lekki lagos,4,2,2,2,1,1,1,1,6,2500000
1899,lekki,chevy view alternative route vgc lekki lagos,10,5,5,5,1,0,0,1,9,4000000
1900,lekki,jakande lekki lagos,2,1,1,1,1,0,0,1,4,1200000
1901,lekki," lafiaji, lekki lagos",9,5,4,5,0,0,0,1,9,3500000
1902,lekki," kazeem eletu way osapa london, osapa london lekki lagos",11,6,5,6,0,0,0,0,10,4700000
1903,lekki,"second lekki toll gate, orchid lekki phase 2 lekki lagos",8,4,4,4,1,1,1,1,7,4200000
1904,lekki,lekki phase 1 lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
1905,lekki," lafiaji, lekki lagos",10,6,4,6,0,0,0,0,10,4700000
1906,lekki,horison court ikate lekki lagos,3,2,1,2,1,0,0,1,6,1800000
1907,lekki,- ikota lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1908,lekki,spring bey estate off freedom way lekki phase 1 lekki lagos,11,6,5,6,0,0,0,0,10,4700000
1909,lekki," adegbenle street, chevy view estate, chevron drive, lekki osapa london lekki lagos",9,5,4,5,0,0,0,1,9,3500000
1910,lekki,osapa osapa london lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1911,lekki,lekki county estate lekki lekki phase 1 lekki lagos,9,5,4,5,1,0,1,1,9,4500000
1912,lekki," friends colony estate, agungi agungi lekki lagos",9,5,4,5,0,0,0,1,9,3500000
1913,lekki," friends colony, agungi axis agungi lekki lagos",9,5,4,5,0,0,0,1,9,3500000
1914,lekki,ikate elegushi ikate lekki lagos,7,4,3,4,0,0,0,1,7,2500000
1915,lekki,. lekki phase 1 lekki lagos,9,5,4,5,1,0,0,1,9,4000000
1916,lekki,lekki chevron lagos chevron lekki lagos,10,5,5,5,0,0,0,1,9,3500000
1917,lekki," beside earl court, ikate elegushi, lagos state ikate lekki lagos",9,5,4,5,1,0,0,1,9,4000000
1918,lekki,orchid road lekki phase 1 lekki lagos,11,6,5,6,0,0,0,0,10,4700000
1919,lekki,maruwa lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1920,lekki,orchid road chevron lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1921,lekki,chevron lekki lagos,8,5,3,5,0,0,0,1,9,3800000
1922,lekki,the grantham estate lekki phase 2 lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1923,lekki,ilasan lekki lagos,6,3,3,3,0,0,0,1,7,2200000
1924,lekki,emcel court ikota gra lekki ikota lekki lagos,11,5,6,5,0,0,0,1,9,3500000
1925,lekki,ikate lekki lagos,6,3,3,3,1,1,0,1,7,2500000
1926,lekki,osapa london lekki lagos,11,6,5,6,0,0,0,0,10,4700000
1927,lekki,bera estate chevron lekki lagos,11,6,5,6,0,0,0,0,10,4700000
1928,lekki,admiralty road lekki phase 1 lekki phase 1 lekki lagos,11,6,5,6,1,1,0,1,10,6200000
1929,lekki,chief augustine anozie lekki phase 1 lekki lagos,3,1,2,1,1,1,1,1,4,2000000
1930,lekki,chief augustine anozie lekki phase 1 lekki lagos,7,2,5,2,1,1,1,1,6,3000000
1931,lekki,chesachi hani-okoroafor close lekki phase 1 lekki lagos,13,7,6,7,0,0,0,0,10,5500000
1932,lekki," bogije along lekki/epe express way ,lagos lacampaigne tropicana ibeju lekki lagos",6,3,3,3,1,1,1,1,7,3500000
1933,lekki,ajah lekki gardens estate ajah lagos,10,5,5,5,1,1,1,1,9,5600000
1934,lekki," chevron, lekki, lagos chevron lekki lagos",9,5,4,5,0,0,0,1,9,3500000
1935,lekki," ologolo street, off lekki epe express, by dominos agungi. lekki lagos agungi lekki lagos",11,6,5,6,0,0,0,0,10,4700000
1936,lekki,ologolo road agungi lekki lagos,9,5,4,5,0,0,0,1,9,3500000
1937,lekki," mayfair garden estate, awoyaya eputu ibeju lekki lagos",7,4,3,4,0,0,0,0,7,2000000
1938,lekki,marwa lekki phase 1 lekki lagos,9,5,4,5,1,0,0,1,9,4000000
1939,lekki,university view estate opposite lagos business school off lekki epe expressway ajah lagos,2,1,1,1,0,0,0,0,4,500000
1940,ogba,obawole area ifako ogba ogba lagos,6,3,3,3,0,0,0,0,3,500000
1941,ogba,obawole area ifako ogba ogba lagos,2,1,1,1,0,0,0,0,1,120000
1942,ogba,obawole area ifako ogba ogba lagos,5,3,2,3,0,0,0,1,3,650000
1943,ogba,off college road ifako ogba ogba lagos,4,2,2,2,0,0,0,0,3,400000
1944,ogba,at obawole area ifako ogba ogba lagos,2,1,1,1,0,0,0,0,1,200000
1945,ogba,college road ifako ogba ogba lagos,2,1,1,1,0,0,0,0,1,170000
1946,ogba,off college road ifako ogba ogba lagos,4,2,2,2,0,0,0,1,3,600000
1947,ogba,obawole area ifako ogba ogba lagos,2,1,1,1,0,0,0,0,1,180000
1948,ogba,obawole area ifako ogba ogba lagos,2,1,1,1,0,0,0,1,1,250000
1949,ogba,obawole area ifako ogba ogba lagos,4,2,2,2,0,0,0,0,3,400000
1950,ogba,obawole area ifako ogba ogba lagos,7,4,3,4,0,0,0,0,4,700000
1951,ogba,near airtel office aguda(ogba) ogba lagos,4,2,2,2,1,1,0,1,3,650000
1952,ogba,obawole area ifako ogba ogba lagos,7,4,3,4,0,0,0,0,4,750000
1953,ogba,off college road ifako ogba ogba lagos,6,3,3,3,1,1,1,1,3,1000000
1954,ogba,obawole area ifako ogba ogba lagos,6,3,3,3,0,0,0,0,3,600000
1955,ogba,obawole area ifako ogba ogba lagos,5,3,2,3,0,0,0,0,3,500000
1956,ogba,obawole area ifako ogba ogba lagos,6,3,3,3,0,0,0,1,3,650000
1957,ogba,obawole area ifako ogba ogba lagos,2,1,1,1,0,0,0,0,1,120000
1958,ogba,"  kay farm estate, obawale, ogba ikeja lagos",5,3,2,3,0,0,0,1,3,650000
1959,ogba,kay farm estate obawole ogba lagos ogba lagos,5,3,2,3,0,0,0,1,3,650000
1960,ogba,behind nationwide filling station.... aguda(ogba) ogba lagos,2,1,1,1,1,0,0,1,1,300000
1961,ogba,kay farm estate off college road ogba aguda(ogba) ogba lagos,4,2,2,2,0,0,0,0,3,500000
1962,ogba,kadiri street...... ajayi road ogba lagos,2,1,1,1,1,0,1,1,1,350000
1963,ogba,karaole estate..off college road..... ifako ogba ogba lagos,2,1,1,1,0,0,0,0,1,220000
1964,ogba,off power line obawole ifako ogba ogba lagos,2,1,1,1,1,0,0,1,1,300000
1965,ogba,aguda(ogba) ogba lagos,2,1,1,1,1,1,1,1,1,380000
1966,ogba,aguda area..... ajayi road ogba lagos,8,4,4,4,0,0,0,1,4,800000
1967,ogba,olanipekun estate...... ajayi road ogba lagos,2,1,1,1,1,1,1,1,1,380000
1968,ogba,mobil.....ola street...... ajayi road ogba lagos,6,3,3,3,1,0,0,1,3,750000
1969,ogba,mobil area..... ajayi road ogba lagos,6,3,3,3,0,0,0,1,3,650000
1970,ogba," haruna area,off college road.... ogba lagos",4,2,2,2,0,0,0,0,3,500000
1971,ogba,ogba aguda(ogba) ogba lagos,3,2,1,2,1,1,1,1,3,700000
1972,ogba,jacob shonola street...... ajayi road ogba lagos,6,3,3,3,0,0,0,1,3,700000
1973,ogba,yusufu street...... ajayi road ogba lagos,6,3,3,3,1,1,0,1,3,800000
1974,ogba,oke-ira...... ajayi road ogba lagos,6,3,3,3,0,0,0,1,3,650000
1975,ogba,oladoyinbo street...... aguda(ogba) ogba lagos,4,2,2,2,1,1,0,1,3,650000
1976,ogba,off ajayi road ajayi road ogba lagos,2,1,1,1,1,0,0,1,1,300000
1977,ogba,ayo alabi area....... ajayi road ogba lagos,4,2,2,2,0,0,0,0,3,400000
1978,ogba,oyatogun street ajayi road ogba lagos,2,1,1,1,1,0,0,1,1,300000
1979,ogba,off college road ifako ogba ogba lagos,4,2,2,2,0,0,0,0,3,500000
1980,ogba,shonola street....... aguda(ogba) ogba lagos,2,1,1,1,1,1,1,1,1,380000
1981,ogba,iju obawole ifako ogba ogba lagos,2,1,1,1,0,0,0,0,1,200000
1982,ogba,oke-ira..... ajayi road ogba lagos,8,4,4,4,0,0,0,0,4,700000
1983,ogba,obawole iju ogba iju lagos,6,3,3,3,1,0,0,1,3,750000
1984,ogba,off lucas street ifako ogba ogba lagos,5,3,2,3,0,0,0,1,3,650000
1985,ogba,oke ira ogba lagos,2,1,1,1,1,1,1,1,1,500000
1986,ogba,modupe area..... ajayi road ogba lagos,4,2,2,2,0,0,0,1,3,550000
1987,ogba,ajayi road ogba lagos,4,2,2,2,0,0,0,0,3,500000
1988,ogba,ogunshola street..... aguda(ogba) ogba lagos,6,3,3,3,0,0,0,0,3,500000
1989,ogba,otuba street.oke-ira..... ajayi road ogba lagos,2,1,1,1,1,0,0,1,1,300000
1990,ogba,fadeyi street..... aguda(ogba) ogba lagos,6,3,3,3,0,0,0,0,3,500000
1991,ogba,ajayi road..... oke ira ogba lagos,4,2,2,2,0,0,0,1,3,600000
1992,ogba,behind county hospital....... aguda(ogba) ogba lagos,4,2,2,2,1,1,0,1,3,650000
1993,ogba,alafia estate...... ogba lagos,4,2,2,2,0,0,0,1,3,550000
1994,ogba,olanipekun estate....... oke ira ogba lagos,6,3,3,3,0,0,0,0,3,500000
1995,ogba,oke ira ogba lagos,6,3,3,3,0,0,0,0,3,550000
1996,ogba,behind county hospital..... aguda(ogba) ogba lagos,4,2,2,2,1,1,0,1,3,650000
1997,ogba,sumonu street..... oke ira ogba lagos,2,1,1,1,0,0,0,1,1,250000
1998,ogba,aguda ogba area..... ogba lagos,6,3,3,3,0,0,0,0,3,550000
1999,ogba,aguda(ogba) ogba lagos,6,3,3,3,0,0,0,1,3,650000
2000,ogba,ajayi road oke-ira.... ogba lagos,6,3,3,3,0,0,0,0,3,600000
2001,ogba,aguda.... ajayi road ogba lagos,6,3,3,3,0,0,0,0,3,600000
2002,ogba,aguda...... ifako ogba ogba lagos,4,2,2,2,0,0,0,0,3,400000
2003,ogba,k farm estate ifako ogba ogba lagos,5,3,2,3,0,0,0,1,3,650000
2004,ogba,obawole ifako ogba ogba lagos,5,3,2,3,0,0,0,0,3,500000
2005,ogba,ogundele avenue...... ajayi road ogba lagos,2,1,1,1,1,1,1,1,1,450000
2006,ogba,ola street...... ajayi road ogba lagos,6,3,3,3,0,0,0,1,3,650000
2007,ogba,aguda(ogba) ogba lagos,6,3,3,3,0,0,0,0,3,550000
2008,ogba,alafia estate....... aguda(ogba) ogba lagos,4,2,2,2,0,0,0,0,3,400000
2009,ogba,aguda(ogba) ogba lagos,6,3,3,3,1,1,0,1,3,800000
2010,ogba,mobil....... ajayi road ogba lagos,6,3,3,3,1,0,0,1,3,750000
2011,ogba,fako estate...... oke ira ogba lagos,4,2,2,2,0,0,0,1,3,550000
2012,ogba,williams estate....... oke ira ogba lagos,6,3,3,3,1,1,1,1,3,850000
2013,ogba,muibi street...... aguda(ogba) ogba lagos,6,3,3,3,0,0,0,0,3,550000
2014,ogba,oke-ira.... ajayi road ogba lagos,2,1,1,1,0,0,0,0,1,200000
2015,ogba,aguda........ ajayi road ogba lagos,2,1,1,1,0,0,0,0,1,200000
2016,ogba," akilo road,very close to the stadium..... ogba lagos",6,3,3,3,1,1,0,1,3,800000
2017,ogba,alafia estate..... ogba lagos,4,2,2,2,1,1,1,1,3,700000
2018,ogba,aguda area.... ogba lagos,6,3,3,3,0,0,0,0,3,600000
2019,ogba,34 oyatogun street.... aguda(ogba) ogba lagos,6,3,3,3,0,0,0,0,3,550000
2020,ogba,ogba obawole ifako ogba ogba lagos,4,2,2,2,1,1,1,1,3,700000
2021,ogba,obawole ifako ogba ogba lagos,7,4,3,4,0,0,0,0,4,750000
2022,ogba,oke-ira........ ajayi road ogba lagos,4,2,2,2,0,0,0,0,3,450000
2023,ogba,fadunsi street...... oke ira ogba lagos,6,3,3,3,0,0,0,0,3,550000
2024,ogba,behind county hospital.... aguda(ogba) ogba lagos,4,2,2,2,1,1,0,1,3,650000
2025,ogba,behind nationwide filling station..... aguda(ogba) ogba lagos,2,1,1,1,1,0,0,1,1,300000
2026,ogba,ola street..... ajayi road ogba lagos,6,3,3,3,0,0,0,0,3,550000
2027,ogba,modupe oke-ira.... ajayi road ogba lagos,2,1,1,1,0,0,0,0,1,180000
2028,ogba,k farm estate ifako ogba ogba lagos,7,4,3,4,0,0,0,0,4,700000
2029,ogba,okeira ifako ogba ogba lagos,5,3,2,3,1,1,0,1,3,800000
2030,ogba,okeira ogba ifako ogba ogba lagos,5,3,2,3,0,0,0,1,3,700000
2031,ogba,ogundele avenue..... oke ira ogba lagos,6,3,3,3,0,0,0,0,3,600000
2032,ogba,muibi street....... aguda(ogba) ogba lagos,6,3,3,3,0,0,0,0,3,500000
2033,ogba,ondo street...... oke ira ogba lagos,4,2,2,2,0,0,0,0,3,500000
2034,ogba,off ajayi road...... oke ira ogba lagos,4,2,2,2,0,0,0,0,3,500000
2035,ogba,oladoyinbo street..... aguda(ogba) ogba lagos,4,2,2,2,1,1,1,1,3,700000
2036,ogba,aguda area...... ogba lagos,6,3,3,3,0,0,0,0,3,500000
2037,ogba,adeshina street..... ajayi road ogba lagos,6,3,3,3,0,0,0,0,3,500000
2038,ogba,shonola street....... aguda(ogba) ogba lagos,2,1,1,1,1,1,1,1,1,500000
2039,ogba,opposite williams estate.... oke ira ogba lagos,2,1,1,1,0,0,0,0,1,200000
2040,ogba,off college road ifako ogba ogba lagos,2,1,1,1,0,0,0,1,1,250000
2041,ogba,bintu street.... ajayi road ogba lagos,6,3,3,3,1,1,1,1,3,1000000
2042,ogba,oke ira ogba lagos,2,1,1,1,0,0,0,0,1,200000
2043,ogba,.. oke ira ogba lagos,6,3,3,3,1,1,1,1,3,1000000
2044,ogba,oke ira ogba lagos,6,3,3,3,0,0,0,1,3,700000
2045,ogba,obawole area ifako ogba ogba lagos,4,2,2,2,0,0,0,0,3,400000
2046,ogba,at obawole area ifako ogba ogba lagos,7,4,3,4,0,0,0,0,4,700000
2047,ogba,oke ira ogba lagos,2,1,1,1,1,0,0,1,1,300000
2048,ogba,adekoya estate aguda(ogba) ogba lagos,9,5,4,5,1,1,0,1,6,1500000
2049,ogba,oke ira ogba lagos,3,2,1,2,0,0,0,0,3,500000
2050,ogba,adekoya estate aguda(ogba) ogba lagos,7,4,3,4,1,0,0,1,4,1000000
2051,ogba,kayode street ogba lagos,2,1,1,1,1,1,1,1,1,380000
2052,ogba,oke ira ogba lagos,2,1,1,1,0,0,0,1,1,250000
2053,ogba,kfarm estate ifako ogba ogba lagos,6,4,2,4,0,0,0,0,4,700000
2054,ogba,college road ifako ogba ogba lagos,5,3,2,3,0,0,0,0,3,500000
2055,ogba,.. oke ira ogba lagos,2,1,1,1,0,0,0,0,1,150000
2056,ogba,very decent and beautiful 2bedroom at ogba college road ogba lagos,4,2,2,2,0,0,0,1,3,600000
2057,ogba,oyemekunstreet ogba bus stop ogba lagos,6,3,3,3,0,0,0,1,3,700000
2058,ogba,college road ifako ogba ogba lagos,5,3,2,3,0,0,0,0,3,600000
2059,ogba,enahoro estate ogba bus stop ogba lagos,3,2,1,2,1,1,1,1,3,800000
2060,ogba,oke ira ogba lagos,5,3,2,3,1,1,0,1,3,800000
2061,ogba,oke ira ogba lagos,4,2,2,2,1,1,1,1,3,800000
2062,ogba,ifako ogba ogba lagos,6,3,3,3,0,0,0,1,3,700000
2063,ogba,iju road ifako agege lagos,5,3,2,3,0,0,0,0,3,500000
2064,ogba,kadiri street oke ira ogba lagos,2,1,1,1,1,0,0,1,1,300000
2065,ogba,oke ira ogba lagos,6,3,3,3,0,0,0,0,3,600000
2066,ogba,off college road ogba lagos,7,4,3,4,1,0,0,1,4,1000000
2067,ogba,obawole ogba lagos,2,1,1,1,0,0,0,0,1,170000
2068,ogba,off college road ogba lagos,2,1,1,1,0,0,0,0,1,200000
2069,ogba,ajayi road ajayi road ogba lagos,4,2,2,2,0,0,0,0,3,450000
2070,ogba,college road ifako ogba ogba lagos,4,2,2,2,0,0,0,0,3,500000
2071,ogba,college road ifako ogba ogba lagos,2,1,1,1,1,1,1,1,1,500000
2072,ogba,near fadunsi street ajayi road ogba lagos,7,4,3,4,1,1,1,1,4,1200000
2073,ogba,ogba lagos,6,3,3,3,0,0,0,0,3,600000
2074,ogba,ogba lagos,6,3,3,3,0,0,0,1,3,700000
2075,ogba,.. ifako ogba ogba lagos,10,5,5,5,1,1,0,1,6,1500000
2076,ogba,off college road ifako ogba ifako ogba ogba lagos,4,2,2,2,0,0,0,1,3,600000
2077,ogba,off ajayi oke ira ogba lagos,8,4,4,4,1,0,0,1,4,1000000
2078,ogba,ogba off ajayi road oke ira off aguda via excellence hotel. oke ira ogba lagos,5,3,2,3,1,1,0,1,3,800000
2079,ogba,estate ogba lagos,11,5,6,5,1,1,0,1,6,1500000
2080,ogba,ogba lagos,8,4,4,4,1,1,1,1,4,1300000
2081,ogba,aguda(ogba) ogba lagos,6,3,3,3,1,1,1,1,3,1000000
2082,ogba,oke ira ogba lagos,2,1,1,1,1,1,1,1,1,380000
2083,ogba,ifako ogba ogba lagos,5,3,2,3,0,0,0,1,3,650000
2084,ogba,ogba gra ogba gra ogba lagos,5,3,2,3,1,1,1,1,3,1000000
2085,ogba,in a close oke ira ogba lagos,5,3,2,3,1,0,0,1,3,750000
2086,ogba,ifako ijaiye ifako ogba ogba lagos,4,2,2,2,0,0,0,1,3,600000
2087,ogba,obawole off ogba ikeja lagos,6,3,3,3,1,0,0,1,3,750000
2088,ogba,obawole off ogba ikeja lagos,6,3,3,3,1,0,0,1,3,750000
2089,ogba,ogba lagos,4,2,2,2,0,0,0,1,3,600000
2090,ogba,before modupe oke ira ajayi road ogba lagos,5,3,2,3,1,1,0,1,3,800000
2091,ogba," off ayo-alabi street oke-ira, ogba ikeja lagos",6,3,3,3,1,0,0,1,3,750000
2092,ogba,ogba ikeja lagos,7,4,3,4,1,1,1,1,4,1200000
2093,ikeja,toyin street ikeja lagos,8,4,4,4,0,0,0,1,8,3800000
2094,ikeja,allen avenue ikeja lagos,7,4,3,4,1,1,0,1,8,4000000
2095,ikeja,opebi ikeja lagos,13,7,6,7,1,1,0,1,10,6800000
2096,ikeja,ikeja gra ikeja gra ikeja lagos,9,5,4,5,0,0,0,1,9,5000000
2097,ikeja,toyin street ikeja lagos,6,3,3,3,0,0,0,1,6,1500000
2098,ikeja,"  ikeja gra, ikeja lagos",8,5,3,5,0,0,0,0,9,3500000
2099,ikeja,within an estate adeniyi jones ikeja lagos,12,6,6,6,0,0,0,0,10,5000000
2100,ikeja,ikeja gra ikeja lagos,9,5,4,5,1,1,0,1,9,5500000
2101,ikeja,abc estate adeniyi jones ikeja lagos,12,6,6,6,1,1,0,1,10,6200000
2102,ikeja,"  awuse estate, opebi opebi ikeja lagos",7,4,3,4,0,0,0,0,8,2000000
2103,ikeja,near chrisland schools opebi ikeja lagos,7,4,3,4,0,0,0,0,8,2000000
2104,ikeja,"  awuse estate, opebi, ikeja, lagos opebi ikeja lagos",7,4,3,4,0,0,0,0,8,2000000
2105,ikeja,allen allen avenue ikeja lagos,7,4,3,4,1,1,0,1,8,4000000
2106,ikeja,adeniyi jones ikeja lagos,9,5,4,5,0,0,0,0,9,3500000
2107,ikeja,"  awuse estate, opebi, ikeja, lagos opebi ikeja lagos",7,4,3,4,0,0,0,0,8,2000000
2108,ikeja,"  awuse estate, opebi, ikeja opebi ikeja lagos",7,4,3,4,0,0,0,1,8,3000000
2109,ikeja,off isaac john street ikeja gra ikeja lagos,9,5,4,5,0,0,0,1,9,5000000
2110,ikeja,bamishele estate off allen opebi ikeja lagos,7,4,3,4,1,1,0,1,8,4000000
2111,ikeja,off allen avenue allen avenue ikeja lagos,7,4,3,4,1,1,0,1,8,4000000
2112,ikeja,"  off ogunlani estate, allen, ikeja. allen avenue ikeja lagos",12,6,6,6,0,0,0,0,10,4700000
2113,ikeja,aba johnson street adeniyi jones ikeja lagos,15,8,7,8,1,1,0,1,10,7000000
2114,ikeja,"  awuse estate, obepi, ikeja, lagos opebi ikeja lagos",4,2,2,2,1,1,1,1,5,2000000
2115,ikeja,adeniyi jones ikeja lagos,12,6,6,6,0,0,0,0,10,5500000
2116,ikeja,oba aladejobi street ikeja gra ikeja lagos,7,4,3,4,1,1,0,1,8,4000000
2117,ikeja,"alhaji basheer shittu street magodo shangisha phase 2, ikeja lagos",11,6,5,6,0,0,0,1,10,6000000
2118,ikeja,ikeja gra ikeja gra ikeja lagos,9,5,4,5,1,1,0,1,9,5500000
2119,ikeja,alfred garden estate oregun ikeja oregun ikeja lagos,7,4,3,4,1,1,0,1,8,4000000
2120,ikeja,"  adeniyi jones ikeja, adeniyi jones ikeja lagos",7,4,3,4,0,0,0,0,8,2000000
